"","X","Lokal","F.e5.ngst.e5.r","F.f6.delse.e5.r","ID","X.c5.lder","Redskap","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"3284",11737,"FM",1985,1981,198569,4,9,73,137,170,195,NA,NA,NA,NA,NA
"3285",11738,"FM",1985,1981,198568,4,9,51,108,161,194,NA,NA,NA,NA,NA
"3286",11739,"FM",1985,1980,198567,5,9,63,104,132,162,198,NA,NA,NA,NA
"3287",11740,"FM",1985,1982,198566,3,9,63,121,176,NA,NA,NA,NA,NA,NA
"3288",11741,"FM",1985,1980,198562,5,9,57,101,140,174,193,NA,NA,NA,NA
"3289",11742,"FM",1985,1981,198561,4,9,74,111,139,180,NA,NA,NA,NA,NA
"3290",11743,"FM",1985,1981,198560,4,9,61,96,136,170,NA,NA,NA,NA,NA
"3291",11744,"FM",1985,1983,198559,2,9,61,110,NA,NA,NA,NA,NA,NA,NA
"3292",11745,"FM",1985,1983,198558,2,9,62,110,NA,NA,NA,NA,NA,NA,NA
"3293",11746,"FM",1985,1981,198557,4,9,55,91,153,194,NA,NA,NA,NA,NA
"3294",11747,"FM",1985,1981,198556,4,9,70,132,176,191,NA,NA,NA,NA,NA
"3295",11748,"FM",1985,1980,198555,5,9,69,110,149,197,233,NA,NA,NA,NA
"3296",11749,"FM",1985,1980,198553,5,9,65,106,135,169,197,NA,NA,NA,NA
"3297",11750,"FM",1985,1980,198552,5,9,64,104,157,198,227,NA,NA,NA,NA
"3298",11751,"FM",1985,1979,198551,6,9,61,94,145,165,222,262,NA,NA,NA
"3299",11752,"FM",1985,1980,198550,5,9,78,118,165,205,242,NA,NA,NA,NA
"3300",11753,"FM",1985,1982,198549,3,9,73,127,185,NA,NA,NA,NA,NA,NA
"3301",11754,"FM",1985,1981,198548,4,9,68,127,163,197,NA,NA,NA,NA,NA
"3302",11755,"FM",1985,1980,198547,5,9,67,98,134,164,217,NA,NA,NA,NA
"3303",11756,"FM",1985,1978,198544,7,9,72,117,161,189,212,234,245,NA,NA
"3304",11757,"FM",1985,1982,198543,3,9,58,105,149,NA,NA,NA,NA,NA,NA
"3305",11758,"FM",1985,1980,198541,5,9,54,89,121,163,202,NA,NA,NA,NA
"3306",11759,"FM",1985,1979,198540,6,9,65,121,151,176,215,239,NA,NA,NA
"3307",11760,"FM",1985,1978,198537,7,9,65,97,137,169,184,200,223,NA,NA
"3308",11761,"FM",1985,1977,198535,8,9,64,110,161,196,224,241,263,280,NA
"3309",11762,"FM",1985,1980,198534,5,9,61,98,133,172,195,NA,NA,NA,NA
"3310",11763,"FM",1985,1978,198533,7,9,71,118,167,199,230,248,257,NA,NA
"3311",11764,"FM",1985,1981,198532,4,9,72,113,150,195,NA,NA,NA,NA,NA
"3312",11765,"FM",1985,1982,198531,3,9,69,119,155,NA,NA,NA,NA,NA,NA
"3313",11766,"FM",1985,1981,198530,4,9,60,108,156,196,NA,NA,NA,NA,NA
"3314",11767,"FM",1985,1981,198529,4,9,54,86,114,158,NA,NA,NA,NA,NA
"3315",11768,"FM",1985,1982,198528,3,9,73,130,157,NA,NA,NA,NA,NA,NA
"3316",11769,"FM",1985,1980,198526,5,9,63,100,131,168,193,NA,NA,NA,NA
"3317",11770,"FM",1985,1982,198525,3,9,67,118,155,NA,NA,NA,NA,NA,NA
"3318",11771,"FM",1985,1979,198523,6,9,66,113,137,189,216,231,NA,NA,NA
"3319",11772,"FM",1985,1980,198522,5,9,60,100,154,195,229,NA,NA,NA,NA
"3320",11773,"FM",1985,1978,198521,7,9,74,127,166,198,228,251,279,NA,NA
"3321",11774,"FM",1985,1980,198520,5,9,71,115,173,212,256,NA,NA,NA,NA
"3322",11775,"FM",1985,1979,198519,6,9,77,107,147,183,223,250,NA,NA,NA
"3323",11776,"FM",1985,1979,198518,6,9,53,85,117,171,216,255,NA,NA,NA
"3324",11777,"FM",1985,1980,198517,5,9,79,129,170,205,221,NA,NA,NA,NA
"3325",11778,"FM",1985,1980,198516,5,9,73,107,147,183,216,NA,NA,NA,NA
"3326",11779,"FM",1985,1979,198514,6,9,65,118,153,190,220,239,NA,NA,NA
"3327",11780,"FM",1985,1980,198513,5,9,64,104,140,190,235,NA,NA,NA,NA
"3328",11781,"FM",1985,1982,198512,3,9,68,126,177,NA,NA,NA,NA,NA,NA
"3329",11782,"FM",1985,1982,198510,3,9,64,109,158,NA,NA,NA,NA,NA,NA
"3330",11783,"FM",1984,1980,198499,4,9,74,117,156,182,NA,NA,NA,NA,NA
"3331",11784,"FM",1984,1980,198498,4,9,70,112,143,166,NA,NA,NA,NA,NA
"3332",11785,"FM",1984,1978,198496,6,9,56,102,165,191,211,230,NA,NA,NA
"3333",11786,"FM",1984,1979,198494,5,9,50,85,116,147,177,NA,NA,NA,NA
"3334",11787,"FM",1984,1979,198492,5,9,60,106,140,173,197,NA,NA,NA,NA
"3335",11788,"FM",1984,1982,198486,2,9,75,116,NA,NA,NA,NA,NA,NA,NA
"3336",11789,"FM",1984,1982,198485,2,9,57,103,NA,NA,NA,NA,NA,NA,NA
"3337",11790,"FM",1984,1982,198484,2,9,64,105,NA,NA,NA,NA,NA,NA,NA
"3338",11791,"FM",1984,1980,198482,4,9,69,132,180,219,NA,NA,NA,NA,NA
"3339",11792,"FM",1984,1980,198481,4,9,62,103,165,214,NA,NA,NA,NA,NA
"3340",11793,"FM",1984,1982,198480,2,9,67,108,NA,NA,NA,NA,NA,NA,NA
"3341",11794,"FM",1984,1982,198479,2,9,64,100,NA,NA,NA,NA,NA,NA,NA
"3342",11795,"FM",1984,1981,198474,3,9,56,84,110,NA,NA,NA,NA,NA,NA
"3343",11796,"FM",1984,1982,198473,2,9,58,94,NA,NA,NA,NA,NA,NA,NA
"3344",11797,"FM",1984,1982,198471,2,9,60,112,NA,NA,NA,NA,NA,NA,NA
"3345",11798,"FM",1984,1982,198470,2,9,67,108,NA,NA,NA,NA,NA,NA,NA
"3346",11799,"FM",1984,1981,198469,3,9,71,114,169,NA,NA,NA,NA,NA,NA
"3347",11800,"FM",1984,1980,198467,4,9,58,102,136,162,NA,NA,NA,NA,NA
"3348",11801,"FM",1984,1980,198466,4,9,56,87,124,144,NA,NA,NA,NA,NA
"3349",11802,"FM",1984,1981,198464,3,9,73,108,146,NA,NA,NA,NA,NA,NA
"3350",11803,"FM",1984,1982,198463,2,9,59,114,NA,NA,NA,NA,NA,NA,NA
"3351",11804,"FM",1984,1981,198462,3,9,56,104,141,NA,NA,NA,NA,NA,NA
"3352",11805,"FM",1984,1982,198461,2,9,76,124,NA,NA,NA,NA,NA,NA,NA
"3353",11806,"FM",1984,1982,198459,2,9,65,123,NA,NA,NA,NA,NA,NA,NA
"3354",11807,"FM",1984,1981,198458,3,9,62,103,145,NA,NA,NA,NA,NA,NA
"3355",11808,"FM",1984,1981,198457,3,9,76,120,179,NA,NA,NA,NA,NA,NA
"3356",11809,"FM",1984,1982,198453,2,9,77,131,NA,NA,NA,NA,NA,NA,NA
"3357",11810,"FM",1984,1980,198451,4,9,58,104,137,169,NA,NA,NA,NA,NA
"3358",11811,"FM",1984,1980,198449,4,9,57,94,140,176,NA,NA,NA,NA,NA
"3359",11812,"FM",1984,1980,198447,4,9,62,102,147,184,NA,NA,NA,NA,NA
"3360",11813,"FM",1984,1979,198442,5,9,55,91,157,187,217,NA,NA,NA,NA
"3361",11814,"FM",1984,1980,198441,4,9,57,89,115,168,NA,NA,NA,NA,NA
"3362",11815,"FM",1984,1980,198440,4,9,58,101,150,202,NA,NA,NA,NA,NA
"3363",11816,"FM",1984,1980,198439,4,9,72,121,159,194,NA,NA,NA,NA,NA
"3364",11817,"FM",1984,1980,198438,4,9,55,100,138,176,NA,NA,NA,NA,NA
"3365",11818,"FM",1984,1980,198437,4,9,75,102,138,182,NA,NA,NA,NA,NA
"3366",11819,"FM",1984,1982,198436,2,9,64,113,NA,NA,NA,NA,NA,NA,NA
"3367",11820,"FM",1984,1982,198435,2,9,62,117,NA,NA,NA,NA,NA,NA,NA
"3368",11821,"FM",1984,1980,198432,4,9,67,102,148,190,NA,NA,NA,NA,NA
"3369",11822,"FM",1984,1982,198430,2,9,70,119,NA,NA,NA,NA,NA,NA,NA
"3370",11823,"FM",1984,1982,198429,2,9,75,125,NA,NA,NA,NA,NA,NA,NA
"3371",11824,"FM",1984,1982,198428,2,9,67,112,NA,NA,NA,NA,NA,NA,NA
"3372",11825,"FM",1984,1978,198425,6,9,54,96,140,173,206,227,NA,NA,NA
"3373",11826,"FM",1984,1982,198424,2,9,58,105,NA,NA,NA,NA,NA,NA,NA
"3374",11827,"FM",1984,1982,198423,2,9,70,107,NA,NA,NA,NA,NA,NA,NA
"3375",11828,"FM",1984,1979,198422,5,9,72,118,153,180,226,NA,NA,NA,NA
"3376",11829,"FM",1984,1982,198421,2,9,63,109,NA,NA,NA,NA,NA,NA,NA
"3377",11830,"FM",1984,1978,198420,6,9,75,126,176,195,209,222,NA,NA,NA
"3378",11831,"FM",1984,1982,198419,2,9,67,115,NA,NA,NA,NA,NA,NA,NA
"3379",11832,"FM",1984,1979,198418,5,9,82,133,174,219,253,NA,NA,NA,NA
"3380",11833,"FM",1984,1979,198417,5,9,78,127,156,188,226,NA,NA,NA,NA
"3381",11834,"FM",1984,1979,198416,5,9,74,120,164,215,245,NA,NA,NA,NA
"3382",11835,"FM",1984,1981,198415,3,9,59,85,125,NA,NA,NA,NA,NA,NA
"3383",11836,"FM",1984,1982,198414,2,9,66,111,NA,NA,NA,NA,NA,NA,NA
"3384",11837,"FM",1984,1975,198411,9,9,69,118,165,205,224,235,252,266,285
"3385",11838,"FM",1983,1976,198399,7,2,61,95,117,134,151,170,190,NA,NA
"3386",11839,"FM",1983,1978,198398,5,2,51,82,128,153,180,NA,NA,NA,NA
"3387",11840,"FM",1983,1974,198397,9,2,61,113,152,172,196,223,245,258,275
"3388",11841,"FM",1983,1979,198396,4,2,67,108,143,198,NA,NA,NA,NA,NA
"3389",11842,"FM",1983,1978,198394,5,2,76,110,166,190,216,NA,NA,NA,NA
"3390",11843,"FM",1983,1976,198393,7,2,66,111,144,162,184,214,230,NA,NA
"3391",11844,"FM",1983,1974,198392,9,2,75,108,137,156,176,190,208,222,235
"3392",11845,"FM",1983,1974,198391,9,2,72,103,132,172,191,212,234,247,265
"3393",11846,"FM",1983,1976,198390,7,2,64,93,125,153,182,204,227,NA,NA
"3394",11847,"FM",1983,1975,198389,8,2,66,108,150,181,211,244,261,284,NA
"3395",11848,"FM",1983,1975,198388,8,2,67,119,156,180,200,222,250,265,NA
"3396",11849,"FM",1983,1976,198387,7,2,65,117,152,178,208,234,247,NA,NA
"3397",11850,"FM",1983,1978,198386,5,2,77,124,179,214,246,NA,NA,NA,NA
"3398",11851,"FM",1983,1975,198385,8,2,63,114,136,156,179,206,220,236,NA
"3399",11852,"FM",1983,1975,198384,8,2,57,113,157,186,209,235,251,267,NA
"3400",11853,"FM",1983,1978,198383,5,2,73,110,160,187,221,NA,NA,NA,NA
"3401",11854,"FM",1983,1974,198382,9,2,78,127,161,184,204,219,236,249,258
"3402",11855,"FM",1983,1974,198381,9,2,50,81,115,138,155,184,211,225,241
"3403",11856,"FM",1983,1975,198380,8,2,69,109,143,169,191,208,230,242,NA
"3404",11857,"FM",1983,1979,198379,4,2,63,112,161,195,NA,NA,NA,NA,NA
"3405",11858,"FM",1983,1978,198378,5,2,64,101,150,184,208,NA,NA,NA,NA
"3406",11859,"FM",1983,1977,198377,6,2,73,119,154,177,194,217,NA,NA,NA
"3407",11860,"FM",1983,1976,198376,7,2,64,107,135,170,192,204,219,NA,NA
"3408",11861,"FM",1983,1976,198375,7,2,68,112,151,187,216,238,258,NA,NA
"3409",11862,"FM",1983,1976,198374,7,2,52,99,144,164,186,204,214,NA,NA
"3410",11863,"FM",1983,1974,198373,9,2,74,115,155,182,201,218,242,253,263
"3411",11864,"FM",1983,1976,198372,7,2,61,102,143,173,190,222,241,NA,NA
"3412",11865,"FM",1983,1977,198371,6,2,58,92,134,175,196,219,NA,NA,NA
"3413",11866,"FM",1983,1979,198369,4,2,56,96,147,174,NA,NA,NA,NA,NA
"3414",11867,"FM",1983,1976,198368,7,2,60,115,151,182,202,220,236,NA,NA
"3415",11868,"FM",1983,1978,198367,5,2,56,86,121,155,194,NA,NA,NA,NA
"3416",11869,"FM",1983,1975,198366,8,2,67,98,120,137,166,199,221,244,NA
"3417",11870,"FM",1983,1975,198365,8,2,59,101,129,164,189,220,233,242,NA
"3418",11871,"FM",1983,1975,198364,8,2,61,100,141,168,194,212,226,240,NA
"3419",11872,"FM",1983,1978,198363,5,2,77,125,166,190,221,NA,NA,NA,NA
"3420",11873,"FM",1983,1977,198362,6,2,53,92,150,202,228,259,NA,NA,NA
"3421",11874,"FM",1983,1974,198361,9,2,59,117,151,170,181,200,220,239,249
"3422",11875,"FM",1983,1979,198359,4,2,67,129,163,207,NA,NA,NA,NA,NA
"3423",11876,"FM",1983,1975,198358,8,2,69,110,154,179,210,235,251,268,NA
"3424",11877,"FM",1983,1974,198357,9,2,78,103,146,166,186,201,220,238,257
"3425",11878,"FM",1983,1976,198356,7,2,80,106,126,159,187,208,233,NA,NA
"3426",11879,"FM",1983,1977,198355,6,2,55,88,145,197,226,256,NA,NA,NA
"3427",11880,"FM",1983,1977,198354,6,2,55,103,153,196,218,233,NA,NA,NA
"3428",11881,"FM",1983,1977,198352,6,2,54,103,149,190,209,231,NA,NA,NA
"3429",11882,"FM",1983,1975,198351,8,2,60,105,136,175,213,236,248,266,NA
"3430",11883,"FM",1983,1974,198350,9,2,66,107,158,192,218,236,252,269,276
"3431",11884,"FM",1983,1975,198349,8,2,74,118,152,174,201,227,251,269,NA
"3432",11885,"FM",1983,1975,198348,8,2,71,98,134,153,172,192,218,246,NA
"3433",11886,"FM",1983,1975,198347,8,2,60,101,139,178,201,211,234,250,NA
"3434",11887,"FM",1983,1974,198346,9,2,58,117,155,183,199,214,238,253,269
"3435",11888,"FM",1983,1976,198345,7,2,72,111,150,181,219,239,247,NA,NA
"3436",11889,"FM",1983,1977,198343,6,2,65,102,142,187,212,232,NA,NA,NA
"3437",11890,"FM",1983,1978,198342,5,2,69,125,162,200,245,NA,NA,NA,NA
"3438",11891,"FM",1983,1976,198341,7,2,70,113,160,171,191,200,207,NA,NA
"3439",11892,"FM",1983,1975,198340,8,2,71,119,161,182,206,233,247,266,NA
"3440",11893,"FM",1983,1977,198339,6,2,50,89,112,161,192,224,NA,NA,NA
"3441",11894,"FM",1983,1978,198338,5,2,56,92,134,157,184,NA,NA,NA,NA
"3442",11895,"FM",1983,1977,198337,6,2,57,96,127,147,178,195,NA,NA,NA
"3443",11896,"FM",1983,1975,198336,8,2,72,120,152,177,214,233,247,266,NA
"3444",11897,"FM",1983,1978,198335,5,2,81,118,178,208,231,NA,NA,NA,NA
"3445",11898,"FM",1983,1979,198334,4,2,68,136,173,191,NA,NA,NA,NA,NA
"3446",11899,"FM",1983,1976,198333,7,2,71,107,127,161,190,210,225,NA,NA
"3447",11900,"FM",1983,1979,198332,4,2,57,94,142,157,NA,NA,NA,NA,NA
"3448",11901,"FM",1983,1977,198331,6,2,58,111,152,185,203,223,NA,NA,NA
"3449",11902,"FM",1983,1978,198330,5,2,77,108,145,175,205,NA,NA,NA,NA
"3450",11903,"FM",1983,1977,198329,6,2,57,90,128,166,194,213,NA,NA,NA
"3451",11904,"FM",1983,1978,198327,5,2,62,103,167,210,235,NA,NA,NA,NA
"3452",11905,"FM",1983,1978,198326,5,2,57,92,145,181,211,NA,NA,NA,NA
"3453",11906,"FM",1983,1974,198325,9,2,66,120,159,179,188,201,225,244,262
"3454",11907,"FM",1983,1974,198323,9,2,75,115,146,162,179,190,204,232,244
"3455",11908,"FM",1983,1976,198322,7,2,69,109,135,162,203,217,234,NA,NA
"3456",11909,"FM",1983,1975,198320,8,2,72,113,138,160,188,216,237,256,NA
"3457",11910,"FM",1983,1974,198319,9,2,71,126,164,193,208,230,252,264,282
"3458",11911,"FM",1983,1975,198317,8,2,70,111,151,183,200,217,237,248,NA
"3459",11912,"FM",1983,1975,198316,8,2,56,93,131,162,184,204,232,242,NA
"3460",11913,"FM",1983,1974,198315,9,2,80,143,176,197,207,225,245,260,270
"3461",11914,"FM",1983,1974,198314,9,2,79,121,159,191,220,244,258,270,281
"3462",11915,"FM",1983,1976,198313,7,2,54,99,150,179,215,232,249,NA,NA
"3463",11916,"FM",1983,1976,198312,7,2,57,121,161,193,216,241,257,NA,NA
"3464",11917,"FM",1983,1975,198311,8,2,73,109,135,157,181,212,231,253,NA
"3465",11918,"FM",1982,1977,198280,5,2,63,116,161,199,235,NA,NA,NA,NA
"3466",11919,"FM",1982,1975,198279,7,2,57,99,123,147,171,193,205,NA,NA
"3467",11920,"FM",1982,1974,198278,8,2,70,114,141,154,165,182,203,218,NA
"3468",11921,"FM",1982,1974,198277,8,2,58,99,131,141,159,190,215,232,NA
"3469",11922,"FM",1982,1974,198276,8,2,64,107,134,158,178,202,223,232,NA
"3470",11923,"FM",1982,1974,198275,8,2,60,101,156,188,205,224,237,252,NA
"3471",11924,"FM",1982,1974,198274,8,2,59,110,145,168,187,199,217,233,NA
"3472",11925,"FM",1982,1973,198272,9,2,64,107,125,155,189,205,223,239,252
"3473",11926,"FM",1982,1975,198271,7,2,64,93,124,146,176,205,224,NA,NA
"3474",11927,"FM",1982,1974,198270,8,2,63,106,140,163,180,195,215,236,NA
"3475",11928,"FM",1982,1978,198268,4,2,69,112,153,201,NA,NA,NA,NA,NA
"3476",11929,"FM",1982,1977,198266,5,2,56,86,130,158,174,NA,NA,NA,NA
"3477",11930,"FM",1982,1978,198264,4,2,74,114,155,178,NA,NA,NA,NA,NA
"3478",11931,"FM",1982,1978,198263,4,2,59,117,138,174,NA,NA,NA,NA,NA
"3479",11932,"FM",1982,1977,198262,5,2,56,88,116,142,151,NA,NA,NA,NA
"3480",11933,"FM",1982,1979,198260,3,2,64,108,135,NA,NA,NA,NA,NA,NA
"3481",11934,"FM",1982,1980,198259,2,2,77,117,NA,NA,NA,NA,NA,NA,NA
"3482",11935,"FM",1982,1979,198258,3,2,66,99,144,NA,NA,NA,NA,NA,NA
"3483",11936,"FM",1982,1978,198257,4,2,59,87,119,144,NA,NA,NA,NA,NA
"3484",11937,"FM",1982,1978,198256,4,2,66,91,130,155,NA,NA,NA,NA,NA
"3485",11938,"FM",1982,1979,198254,3,2,63,102,133,NA,NA,NA,NA,NA,NA
"3486",11939,"FM",1982,1977,198252,5,2,52,79,107,150,172,NA,NA,NA,NA
"3487",11940,"FM",1982,1977,198249,5,2,61,100,132,155,172,NA,NA,NA,NA
"3488",11941,"FM",1982,1977,198247,5,2,55,100,122,158,182,NA,NA,NA,NA
"3489",11942,"FM",1982,1978,198246,4,2,60,88,134,169,NA,NA,NA,NA,NA
"3490",11943,"FM",1982,1978,198245,4,2,57,93,125,154,NA,NA,NA,NA,NA
"3491",11944,"FM",1982,1976,198244,6,2,62,88,109,132,162,179,NA,NA,NA
"3492",11945,"FM",1982,1976,198243,6,2,72,100,122,143,178,197,NA,NA,NA
"3493",11946,"FM",1982,1974,198241,8,2,62,104,127,144,154,164,178,185,NA
"3494",11947,"FM",1982,1978,198240,4,2,48,76,137,199,NA,NA,NA,NA,NA
"3495",11948,"FM",1982,1976,198239,6,2,73,113,148,174,190,200,NA,NA,NA
"3496",11949,"FM",1982,1979,198237,3,2,59,108,140,NA,NA,NA,NA,NA,NA
"3497",11950,"FM",1982,1978,198236,4,2,62,98,131,144,NA,NA,NA,NA,NA
"3498",11951,"FM",1982,1977,198235,5,2,67,95,129,171,188,NA,NA,NA,NA
"3499",11952,"FM",1982,1977,198234,5,2,59,88,140,200,225,NA,NA,NA,NA
"3500",11953,"FM",1982,1975,198232,7,2,55,82,108,131,144,167,179,NA,NA
"3501",11954,"FM",1982,1978,198231,4,2,54,94,126,145,NA,NA,NA,NA,NA
"3502",11955,"FM",1982,1979,198230,3,2,58,93,123,NA,NA,NA,NA,NA,NA
"3503",11956,"FM",1982,1980,198229,2,2,74,112,NA,NA,NA,NA,NA,NA,NA
"3504",11957,"FM",1982,1979,198228,3,2,58,103,138,NA,NA,NA,NA,NA,NA
"3505",11958,"FM",1982,1977,198227,5,2,52,81,109,157,191,NA,NA,NA,NA
"3506",11959,"FM",1982,1979,198224,3,2,54,106,132,NA,NA,NA,NA,NA,NA
"3507",11960,"FM",1982,1978,198222,4,2,52,99,149,182,NA,NA,NA,NA,NA
"3508",11961,"FM",1982,1977,198219,5,2,73,110,144,182,201,NA,NA,NA,NA
"3509",11962,"FM",1982,1974,198218,8,2,60,105,132,147,161,179,204,223,NA
"3510",11963,"FM",1982,1977,198217,5,2,62,95,121,144,165,NA,NA,NA,NA
"3511",11964,"FM",1982,1979,198216,3,2,48,84,127,NA,NA,NA,NA,NA,NA
"3512",11965,"FM",1982,1976,198215,6,2,56,83,111,137,179,193,NA,NA,NA
"3513",11966,"FM",1982,1976,198213,6,2,45,72,93,116,129,138,NA,NA,NA
"3514",11967,"FM",1982,1977,198212,5,2,54,76,109,150,182,NA,NA,NA,NA
"3515",11968,"FM",1982,1978,198211,4,2,60,97,142,165,NA,NA,NA,NA,NA
"3516",11969,"FM",1981,1974,198199,7,2,63,110,161,180,194,211,240,NA,NA
"3517",11970,"FM",1981,1974,198198,7,2,75,104,137,167,191,216,250,NA,NA
"3518",11971,"FM",1981,1974,198197,7,2,68,117,149,172,189,210,235,NA,NA
"3519",11972,"FM",1981,1974,198196,7,2,53,102,137,162,181,199,211,NA,NA
"3520",11973,"FM",1981,1973,198195,8,2,67,122,157,182,202,220,229,236,NA
"3521",11974,"FM",1981,1974,198194,7,2,64,94,143,171,183,198,219,NA,NA
"3522",11975,"FM",1981,1974,198193,7,2,60,100,139,166,187,209,235,NA,NA
"3523",11976,"FM",1981,1974,198192,7,2,57,93,123,158,181,198,221,NA,NA
"3524",11977,"FM",1981,1974,198191,7,2,68,120,151,170,179,204,224,NA,NA
"3525",11978,"FM",1981,1974,198190,7,2,68,118,150,169,179,197,215,NA,NA
"3526",11979,"FM",1981,1974,198189,7,2,69,102,156,182,204,222,245,NA,NA
"3527",11980,"FM",1981,1975,198188,6,2,77,123,163,192,213,220,NA,NA,NA
"3528",11981,"FM",1981,1975,198187,6,2,69,117,154,193,213,236,NA,NA,NA
"3529",11982,"FM",1981,1974,198186,7,2,61,115,148,169,180,200,216,NA,NA
"3530",11983,"FM",1981,1974,198185,7,2,62,97,125,160,183,209,237,NA,NA
"3531",11984,"FM",1981,1974,198184,7,2,59,86,115,142,161,183,201,NA,NA
"3532",11985,"FM",1981,1974,198183,7,2,70,98,113,139,159,177,206,NA,NA
"3533",11986,"FM",1981,1974,198182,7,2,64,110,128,143,168,186,215,NA,NA
"3534",11987,"FM",1981,1975,198181,6,2,73,114,148,181,212,241,NA,NA,NA
"3535",11988,"FM",1981,1973,198180,8,2,72,116,154,185,204,218,225,241,NA
"3536",11989,"FM",1981,1974,198179,7,2,53,115,149,168,178,185,200,NA,NA
"3537",11990,"FM",1981,1975,198178,6,2,68,111,148,175,199,221,NA,NA,NA
"3538",11991,"FM",1981,1976,198177,5,2,71,124,155,166,181,NA,NA,NA,NA
"3539",11992,"FM",1981,1973,198176,8,2,70,107,137,164,188,207,220,230,NA
"3540",11993,"FM",1981,1974,198175,7,2,56,130,166,180,194,216,236,NA,NA
"3541",11994,"FM",1981,1973,198174,8,2,71,123,163,189,207,222,236,245,NA
"3542",11995,"FM",1981,1974,198173,7,2,59,112,144,167,186,201,221,NA,NA
"3543",11996,"FM",1981,1974,198172,7,2,57,111,154,194,219,236,249,NA,NA
"3544",11997,"FM",1981,1974,198171,7,2,56,92,121,142,161,192,228,NA,NA
"3545",11998,"FM",1981,1974,198170,7,2,74,100,135,160,174,188,213,NA,NA
"3546",11999,"FM",1981,1974,198169,7,2,65,114,145,165,183,200,216,NA,NA
"3547",12000,"FM",1981,1975,198168,6,2,63,121,158,184,211,237,NA,NA,NA
"3548",12001,"FM",1981,1975,198167,6,2,63,90,132,162,203,238,NA,NA,NA
"3549",12002,"FM",1981,1974,198166,7,2,58,120,158,185,205,227,246,NA,NA
"3550",12003,"FM",1981,1973,198165,8,2,66,94,117,154,179,194,208,231,NA
"3551",12004,"FM",1981,1973,198164,8,2,59,94,114,142,180,201,224,240,NA
"3552",12005,"FM",1981,1974,198163,7,2,71,130,160,174,189,202,220,NA,NA
"3553",12006,"FM",1981,1974,198162,7,2,58,102,130,151,168,185,198,NA,NA
"3554",12007,"FM",1981,1974,198161,7,2,60,97,144,161,175,190,205,NA,NA
"3555",12008,"FM",1981,1974,198160,7,2,63,111,137,165,183,200,223,NA,NA
"3556",12009,"FM",1981,1975,198159,6,2,65,110,138,161,191,221,NA,NA,NA
"3557",12010,"FM",1981,1974,198158,7,2,74,111,153,182,200,222,242,NA,NA
"3558",12011,"FM",1981,1974,198157,7,2,75,115,151,169,180,197,226,NA,NA
"3559",12012,"FM",1981,1975,198156,6,2,66,105,150,188,202,223,NA,NA,NA
"3560",12013,"FM",1981,1974,198155,7,2,66,102,138,158,175,195,208,NA,NA
"3561",12014,"FM",1981,1973,198154,8,2,68,107,157,180,195,203,213,235,NA
"3562",12015,"FM",1981,1974,198153,7,2,57,94,135,156,163,176,190,NA,NA
"3563",12016,"FM",1981,1973,198152,8,2,63,92,122,159,178,189,202,214,NA
"3564",12017,"FM",1981,1975,198151,6,2,59,113,143,172,187,208,NA,NA,NA
"3565",12018,"FM",1981,1977,198150,4,2,73,110,142,173,NA,NA,NA,NA,NA
"3566",12019,"FM",1981,1974,198148,7,2,50,92,124,149,163,182,213,NA,NA
"3567",12020,"FM",1981,1973,198147,8,2,61,95,124,159,181,195,219,239,NA
"3568",12021,"FM",1981,1973,198146,8,2,68,91,126,151,170,188,209,224,NA
"3569",12022,"FM",1981,1975,198145,6,2,68,108,141,156,180,196,NA,NA,NA
"3570",12023,"FM",1981,1976,198143,5,2,64,107,144,162,192,NA,NA,NA,NA
"3571",12024,"FM",1981,1975,198142,6,2,63,112,148,166,183,198,NA,NA,NA
"3572",12025,"FM",1981,1975,198141,6,2,74,115,128,153,166,176,NA,NA,NA
"3573",12026,"FM",1981,1974,198140,7,2,64,104,126,155,167,198,215,NA,NA
"3574",12027,"FM",1981,1974,198139,7,2,70,106,122,136,147,159,182,NA,NA
"3575",12028,"FM",1981,1975,198138,6,2,56,105,128,145,170,190,NA,NA,NA
"3576",12029,"FM",1981,1975,198137,6,2,68,107,139,166,186,195,NA,NA,NA
"3577",12030,"FM",1981,1975,198136,6,2,57,106,132,152,172,191,NA,NA,NA
"3578",12031,"FM",1981,1975,198135,6,2,64,126,143,153,165,191,NA,NA,NA
"3579",12032,"FM",1981,1975,198134,6,2,64,97,126,142,165,195,NA,NA,NA
"3580",12033,"FM",1981,1974,198133,7,2,70,107,145,176,189,208,231,NA,NA
"3581",12034,"FM",1981,1974,198132,7,2,67,112,149,169,185,205,226,NA,NA
"3582",12035,"FM",1981,1973,198131,8,2,66,108,131,154,182,193,210,220,NA
"3583",12036,"FM",1981,1975,198130,6,2,59,102,126,147,171,193,NA,NA,NA
"3584",12037,"FM",1981,1975,198129,6,2,66,115,149,173,204,235,NA,NA,NA
"3585",12038,"FM",1981,1976,198128,5,2,61,97,154,184,212,NA,NA,NA,NA
"3586",12039,"FM",1981,1974,198127,7,2,56,88,131,163,191,216,226,NA,NA
"3587",12040,"FM",1981,1975,198126,6,2,64,108,144,169,195,222,NA,NA,NA
"3588",12041,"FM",1981,1974,198125,7,2,51,92,120,151,174,195,220,NA,NA
"3589",12042,"FM",1981,1975,198124,6,2,61,108,145,159,186,213,NA,NA,NA
